UserID,UserNo,IP Address,Date Ended,Q1.1. CQC number,Q4.1. Number of Devices,Q7.1. Not enough tablet devices for staff to use for this purpose,Q7.2. Our tablet devices are not good enough (ie they're too old / slow / do not have the right features),Q7.3. Our tablets are reserved for - or locked down to - other things and cannot be used for remote consultations,(CQC)_Care home beds
140005522,5523,111.111.11.5533,44092,1-1000005522,1,TRUE,FALSE,FALSE,33
140005523,5524,111.111.11.5534,44092,1-1000005523,3,TRUE,TRUE,FALSE,14
140005524,5525,111.111.11.5535,44092,1-1000005524,1,FALSE,TRUE,FALSE,64
140005525,5526,111.111.11.5536,44092,1-1000005525,2,TRUE,FALSE,FALSE,76
140005526,5527,111.111.11.5537,44092,1-1000005526,4+,TRUE,TRUE,FALSE,27
140005527,5528,111.111.11.5538,44092,1-1000005527,1,FALSE,FALSE,TRUE,16
140005528,5529,111.111.11.5539,44092,1-1000005528,3,TRUE,FALSE,FALSE,24
140005529,5530,111.111.11.5540,44092,1-1000005529,None,FALSE,TRUE,TRUE,92
140005530,5531,111.111.11.5541,44092,1-1000005530,1,TRUE,FALSE,FALSE,72
140005531,5532,111.111.11.5542,44092,1-1000005531,4+,FALSE,TRUE,TRUE,37
140005532,5533,111.111.11.5543,44092,1-1000005532,None,FALSE,FALSE,FALSE,53
140005533,5534,111.111.11.5544,44092,1-1000005533,4+,FALSE,TRUE,FALSE,48
140005534,5535,111.111.11.5545,44092,1-1000005534,1,TRUE,TRUE,TRUE,87
140005535,5536,111.111.11.5546,44092,1-1000005535,3,TRUE,FALSE,TRUE,10
140005536,5537,111.111.11.5547,44092,1-1000005536,None,FALSE,FALSE,FALSE,30
140005537,5538,111.111.11.5548,44092,1-1000005537,3,TRUE,TRUE,FALSE,4
140005538,5539,111.111.11.5549,44092,1-1000005538,None,FALSE,TRUE,FALSE,88
140005539,5540,111.111.11.5550,44092,1-1000005539,1,TRUE,FALSE,FALSE,84
140005540,5541,111.111.11.5551,44092,1-1000005540,None,FALSE,TRUE,TRUE,62
140005541,5542,111.111.11.5552,44092,1-1000005541,None,TRUE,TRUE,TRUE,54
140005542,5543,111.111.11.5553,44092,1-1000005542,4+,FALSE,FALSE,FALSE,82
140005543,5544,111.111.11.5554,44092,1-1000005543,1,FALSE,TRUE,FALSE,74
140005544,5545,111.111.11.5555,44092,1-1000005544,4+,TRUE,TRUE,FALSE,50
140005545,5546,111.111.11.5556,44092,1-1000005545,1,FALSE,FALSE,FALSE,97
140005546,5547,111.111.11.5557,44092,1-1000005546,1,TRUE,TRUE,TRUE,33
140005547,5548,111.111.11.5558,44092,1-1000005547,None,TRUE,TRUE,FALSE,39
140005548,5549,111.111.11.5559,44092,1-1000005548,4+,FALSE,TRUE,TRUE,94
140005549,5550,111.111.11.5560,44092,1-1000005549,None,FALSE,FALSE,TRUE,40
140005550,5551,111.111.11.5561,44092,1-1000005550,None,FALSE,TRUE,FALSE,14
140005551,5552,111.111.11.5562,44092,1-1000005551,None,FALSE,TRUE,FALSE,68
140005552,5553,111.111.11.5563,44092,1-1000005552,1,TRUE,FALSE,FALSE,38
140005553,5554,111.111.11.5564,44092,1-1000005553,None,FALSE,FALSE,TRUE,43
140005554,5555,111.111.11.5565,44092,1-1000005554,1,TRUE,TRUE,FALSE,14
140005555,5556,111.111.11.5566,44092,1-1000005555,1,TRUE,FALSE,TRUE,8
140005556,5557,111.111.11.5567,44092,1-1000005556,3,TRUE,TRUE,FALSE,62
140005557,5558,111.111.11.5568,44092,1-1000005557,1,TRUE,TRUE,TRUE,90
140005558,5559,111.111.11.5569,44092,1-1000005558,3,TRUE,FALSE,FALSE,20
140005559,5560,111.111.11.5570,44092,1-1000005559,1,TRUE,TRUE,TRUE,90
140005560,5561,111.111.11.5571,44092,1-1000005560,None,FALSE,FALSE,TRUE,1
140005561,5562,111.111.11.5572,44092,1-1000005561,2,TRUE,TRUE,TRUE,78
140005562,5563,111.111.11.5573,44092,1-1000005562,2,FALSE,FALSE,FALSE,80
140005563,5564,111.111.11.5574,44092,1-1000005563,3,FALSE,TRUE,TRUE,20
140005564,5565,111.111.11.5575,44092,1-1000005564,4+,FALSE,TRUE,TRUE,24
140005565,5566,111.111.11.5576,44092,1-1000005565,2,TRUE,FALSE,TRUE,44
140005566,5567,111.111.11.5577,44092,1-1000005566,None,FALSE,FALSE,FALSE,40
140005567,5568,111.111.11.5578,44092,1-1000005567,2,FALSE,TRUE,FALSE,98
140005568,5569,111.111.11.5579,44092,1-1000005568,1,FALSE,FALSE,TRUE,27
140005569,5570,111.111.11.5580,44092,1-1000005569,2,FALSE,TRUE,TRUE,20
140005570,5571,111.111.11.5581,44092,1-1000005570,4+,TRUE,TRUE,TRUE,87
140005571,5572,111.111.11.5582,44092,1-1000005571,None,TRUE,FALSE,FALSE,23
140005572,5573,111.111.11.5583,44092,1-1000005572,3,TRUE,TRUE,TRUE,76
140005573,5574,111.111.11.5584,44092,1-1000005573,2,TRUE,TRUE,TRUE,38
140005574,5575,111.111.11.5585,44092,1-1000005574,None,TRUE,FALSE,FALSE,20
140005575,5576,111.111.11.5586,44092,1-1000005575,4+,TRUE,FALSE,TRUE,82
140005576,5577,111.111.11.5587,44092,1-1000005576,3,TRUE,FALSE,FALSE,48
140005577,5578,111.111.11.5588,44092,1-1000005577,2,FALSE,FALSE,TRUE,67
140005578,5579,111.111.11.5589,44092,1-1000005578,None,TRUE,TRUE,FALSE,99
140005579,5580,111.111.11.5590,44092,1-1000005579,3,FALSE,TRUE,FALSE,35
140005580,5581,111.111.11.5591,44092,1-1000005580,3,FALSE,TRUE,FALSE,92
140005581,5582,111.111.11.5592,44092,1-1000005581,1,FALSE,TRUE,FALSE,16
140005582,5583,111.111.11.5593,44092,1-1000005582,3,TRUE,FALSE,FALSE,27
140005583,5584,111.111.11.5594,44092,1-1000005583,None,FALSE,FALSE,FALSE,71
140005584,5585,111.111.11.5595,44092,1-1000005584,3,TRUE,FALSE,FALSE,53
140005585,5586,111.111.11.5596,44092,1-1000005585,3,TRUE,FALSE,FALSE,5
140005586,5587,111.111.11.5597,44092,1-1000005586,2,FALSE,TRUE,TRUE,77
140005587,5588,111.111.11.5598,44092,1-1000005587,3,TRUE,TRUE,FALSE,92
140005588,5589,111.111.11.5599,44092,1-1000005588,3,FALSE,FALSE,TRUE,25
140005589,5590,111.111.11.5600,44092,1-1000005589,None,TRUE,TRUE,FALSE,10
140005590,5591,111.111.11.5601,44092,1-1000005590,3,TRUE,FALSE,FALSE,87
140005591,5592,111.111.11.5602,44092,1-1000005591,2,TRUE,TRUE,TRUE,86
140005592,5593,111.111.11.5603,44092,1-1000005592,1,TRUE,TRUE,FALSE,89
140005593,5594,111.111.11.5604,44092,1-1000005593,None,FALSE,TRUE,FALSE,15
140005594,5595,111.111.11.5605,44092,1-1000005594,1,TRUE,FALSE,TRUE,83
140005595,5596,111.111.11.5606,44092,1-1000005595,3,TRUE,TRUE,TRUE,96
140005596,5597,111.111.11.5607,44092,1-1000005596,None,FALSE,TRUE,FALSE,67
140005597,5598,111.111.11.5608,44092,1-1000005597,2,TRUE,TRUE,FALSE,81
140005598,5599,111.111.11.5609,44092,1-1000005598,2,FALSE,TRUE,FALSE,1
140005599,5600,111.111.11.5610,44092,1-1000005599,3,FALSE,FALSE,TRUE,74
140005600,5601,111.111.11.5611,44092,1-1000005600,4+,TRUE,FALSE,FALSE,16
140005601,5602,111.111.11.5612,44092,1-1000005601,2,TRUE,TRUE,TRUE,48
140005602,5603,111.111.11.5613,44092,1-1000005602,1,TRUE,TRUE,TRUE,60
140005603,5604,111.111.11.5614,44092,1-1000005603,1,TRUE,FALSE,FALSE,3
140005604,5605,111.111.11.5615,44092,1-1000005604,2,TRUE,TRUE,TRUE,66
140005605,5606,111.111.11.5616,44092,1-1000005605,4+,TRUE,TRUE,TRUE,16
140005606,5607,111.111.11.5617,44092,1-1000005606,3,FALSE,FALSE,TRUE,61
140005607,5608,111.111.11.5618,44092,1-1000005607,1,FALSE,TRUE,TRUE,100
140005608,5609,111.111.11.5619,44092,1-1000005608,None,TRUE,FALSE,TRUE,45
140005609,5610,111.111.11.5620,44092,1-1000005609,2,FALSE,FALSE,TRUE,48
140005610,5611,111.111.11.5621,44092,1-1000005610,3,TRUE,TRUE,FALSE,59
140005611,5612,111.111.11.5622,44092,1-1000005611,4+,FALSE,FALSE,FALSE,24
140005612,5613,111.111.11.5623,44092,1-1000005612,4+,FALSE,FALSE,TRUE,76
140005613,5614,111.111.11.5624,44092,1-1000005613,2,TRUE,TRUE,FALSE,80
140005614,5615,111.111.11.5625,44092,1-1000005614,None,TRUE,TRUE,TRUE,4
140005615,5616,111.111.11.5626,44092,1-1000005615,None,FALSE,TRUE,FALSE,14
140005616,5617,111.111.11.5627,44092,1-1000005616,3,FALSE,FALSE,FALSE,1
140005617,5618,111.111.11.5628,44092,1-1000005617,4+,TRUE,TRUE,FALSE,66
140005618,5619,111.111.11.5629,44092,1-1000005618,1,TRUE,TRUE,FALSE,47
140005619,5620,111.111.11.5630,44092,1-1000005619,3,FALSE,FALSE,TRUE,94
140005620,5621,111.111.11.5631,44092,1-1000005620,4+,FALSE,FALSE,FALSE,86
140005621,5622,111.111.11.5632,44092,1-1000005621,1,FALSE,TRUE,FALSE,79
140005622,5623,111.111.11.5633,44092,1-1000005622,2,TRUE,FALSE,FALSE,85
140005623,5624,111.111.11.5634,44092,1-1000005623,3,FALSE,FALSE,TRUE,38
140005624,5625,111.111.11.5635,44092,1-1000005624,2,FALSE,TRUE,FALSE,96
140005625,5626,111.111.11.5636,44092,1-1000005625,1,TRUE,FALSE,FALSE,60
140005626,5627,111.111.11.5637,44092,1-1000005626,3,FALSE,FALSE,TRUE,67
140005627,5628,111.111.11.5638,44092,1-1000005627,2,TRUE,TRUE,FALSE,34
140005628,5629,111.111.11.5639,44092,1-1000005628,None,FALSE,TRUE,FALSE,3
140005629,5630,111.111.11.5640,44092,1-1000005629,3,FALSE,TRUE,FALSE,25
140005630,5631,111.111.11.5641,44092,1-1000005630,1,FALSE,TRUE,FALSE,50
140005631,5632,111.111.11.5642,44092,1-1000005631,1,FALSE,TRUE,FALSE,12
140005632,5633,111.111.11.5643,44092,1-1000005632,None,FALSE,TRUE,FALSE,85
140005633,5634,111.111.11.5644,44092,1-1000005633,3,TRUE,TRUE,FALSE,62
140005634,5635,111.111.11.5645,44092,1-1000005634,1,FALSE,TRUE,TRUE,44
140005635,5636,111.111.11.5646,44092,1-1000005635,None,FALSE,TRUE,FALSE,90
140005636,5637,111.111.11.5647,44092,1-1000005636,4+,TRUE,TRUE,FALSE,1
140005637,5638,111.111.11.5648,44092,1-1000005637,1,TRUE,TRUE,TRUE,70
140005638,5639,111.111.11.5649,44092,1-1000005638,1,TRUE,FALSE,TRUE,37
140005639,5640,111.111.11.5650,44092,1-1000005639,None,FALSE,FALSE,TRUE,56
140005640,5641,111.111.11.5651,44092,1-1000005640,1,FALSE,FALSE,TRUE,70
140005641,5642,111.111.11.5652,44092,1-1000005641,1,FALSE,TRUE,TRUE,18
140005642,5643,111.111.11.5653,44092,1-1000005642,4+,TRUE,TRUE,TRUE,14
140005643,5644,111.111.11.5654,44092,1-1000005643,1,TRUE,TRUE,TRUE,49
140005644,5645,111.111.11.5655,44092,1-1000005644,2,TRUE,TRUE,TRUE,73
140005645,5646,111.111.11.5656,44092,1-1000005645,None,TRUE,TRUE,FALSE,21
140005646,5647,111.111.11.5657,44092,1-1000005646,3,TRUE,TRUE,TRUE,97
140005647,5648,111.111.11.5658,44092,1-1000005647,1,FALSE,FALSE,TRUE,3
140005648,5649,111.111.11.5659,44092,1-1000005648,1,TRUE,FALSE,TRUE,58
140005649,5650,111.111.11.5660,44092,1-1000005649,2,FALSE,TRUE,FALSE,36
140005650,5651,111.111.11.5661,44092,1-1000005650,None,FALSE,FALSE,TRUE,80
140005651,5652,111.111.11.5662,44092,1-1000005651,None,TRUE,TRUE,TRUE,33
140005652,5653,111.111.11.5663,44092,1-1000005652,4+,TRUE,TRUE,FALSE,68
140005653,5654,111.111.11.5664,44092,1-1000005653,None,TRUE,TRUE,FALSE,89
140005654,5655,111.111.11.5665,44092,1-1000005654,2,FALSE,FALSE,FALSE,75
140005655,5656,111.111.11.5666,44092,1-1000005655,2,FALSE,TRUE,FALSE,18
140005656,5657,111.111.11.5667,44092,1-1000005656,None,FALSE,TRUE,TRUE,10
140005657,5658,111.111.11.5668,44092,1-1000005657,1,TRUE,TRUE,FALSE,48
140005658,5659,111.111.11.5669,44092,1-1000005658,2,FALSE,FALSE,TRUE,33
140005659,5660,111.111.11.5670,44092,1-1000005659,1,TRUE,FALSE,FALSE,90
140005660,5661,111.111.11.5671,44092,1-1000005660,2,FALSE,FALSE,FALSE,62
140005661,5662,111.111.11.5672,44092,1-1000005661,4+,TRUE,TRUE,TRUE,47
140005662,5663,111.111.11.5673,44092,1-1000005662,2,TRUE,FALSE,FALSE,17
140005663,5664,111.111.11.5674,44092,1-1000005663,1,FALSE,FALSE,TRUE,38
140005664,5665,111.111.11.5675,44092,1-1000005664,3,FALSE,FALSE,FALSE,84
140005665,5666,111.111.11.5676,44092,1-1000005665,3,FALSE,TRUE,TRUE,44
140005666,5667,111.111.11.5677,44092,1-1000005666,3,FALSE,FALSE,FALSE,52
140005667,5668,111.111.11.5678,44092,1-1000005667,None,TRUE,FALSE,FALSE,29
140005668,5669,111.111.11.5679,44092,1-1000005668,3,TRUE,TRUE,TRUE,28
140005669,5670,111.111.11.5680,44092,1-1000005669,1,TRUE,FALSE,TRUE,19
140005670,5671,111.111.11.5681,44092,1-1000005670,2,TRUE,FALSE,FALSE,91
140005671,5672,111.111.11.5682,44092,1-1000005671,None,TRUE,TRUE,FALSE,87
140005672,5673,111.111.11.5683,44092,1-1000005672,1,FALSE,TRUE,TRUE,9
140005673,5674,111.111.11.5684,44092,1-1000005673,1,FALSE,FALSE,TRUE,74
140005674,5675,111.111.11.5685,44092,1-1000005674,1,FALSE,FALSE,TRUE,12
140005675,5676,111.111.11.5686,44092,1-1000005675,1,TRUE,TRUE,TRUE,99
140005676,5677,111.111.11.5687,44092,1-1000005676,4+,TRUE,TRUE,TRUE,62
140005677,5678,111.111.11.5688,44092,1-1000005677,4+,TRUE,FALSE,FALSE,100
140005678,5679,111.111.11.5689,44092,1-1000005678,None,FALSE,FALSE,TRUE,93
140005679,5680,111.111.11.5690,44092,1-1000005679,3,TRUE,FALSE,TRUE,96
140005680,5681,111.111.11.5691,44092,1-1000005680,3,TRUE,TRUE,TRUE,7
140005681,5682,111.111.11.5692,44092,1-1000005681,2,FALSE,FALSE,TRUE,23
140005682,5683,111.111.11.5693,44092,1-1000005682,2,TRUE,FALSE,FALSE,100
140005683,5684,111.111.11.5694,44092,1-1000005683,3,FALSE,TRUE,FALSE,92
140005684,5685,111.111.11.5695,44092,1-1000005684,3,TRUE,TRUE,TRUE,32
140005685,5686,111.111.11.5696,44092,1-1000005685,3,FALSE,FALSE,TRUE,85
140005686,5687,111.111.11.5697,44092,1-1000005686,4+,TRUE,TRUE,TRUE,93
140005687,5688,111.111.11.5698,44092,1-1000005687,4+,TRUE,FALSE,TRUE,13
140005688,5689,111.111.11.5699,44092,1-1000005688,2,FALSE,TRUE,TRUE,42
140005689,5690,111.111.11.5700,44092,1-1000005689,4+,TRUE,TRUE,FALSE,88
140005690,5691,111.111.11.5701,44092,1-1000005690,3,FALSE,TRUE,FALSE,54
140005691,5692,111.111.11.5702,44092,1-1000005691,None,FALSE,FALSE,FALSE,98
140005692,5693,111.111.11.5703,44092,1-1000005692,1,FALSE,FALSE,TRUE,60
140005693,5694,111.111.11.5704,44092,1-1000005693,3,TRUE,TRUE,FALSE,75
140005694,5695,111.111.11.5705,44092,1-1000005694,1,TRUE,FALSE,TRUE,9
140005695,5696,111.111.11.5706,44092,1-1000005695,1,TRUE,TRUE,TRUE,88
140005696,5697,111.111.11.5707,44092,1-1000005696,2,FALSE,FALSE,FALSE,44
140005697,5698,111.111.11.5708,44092,1-1000005697,None,FALSE,TRUE,TRUE,7
140005698,5699,111.111.11.5709,44092,1-1000005698,3,TRUE,TRUE,TRUE,3
140005699,5700,111.111.11.5710,44092,1-1000005699,1,TRUE,TRUE,FALSE,49
140005700,5701,111.111.11.5711,44092,1-1000005700,4+,FALSE,FALSE,TRUE,71
140005701,5702,111.111.11.5712,44092,1-1000005701,4+,FALSE,FALSE,TRUE,96
140005702,5703,111.111.11.5713,44092,1-1000005702,None,TRUE,TRUE,TRUE,86
140005703,5704,111.111.11.5714,44092,1-1000005703,3,FALSE,FALSE,TRUE,83
140005704,5705,111.111.11.5715,44092,1-1000005704,1,TRUE,FALSE,FALSE,27
140005705,5706,111.111.11.5716,44092,1-1000005705,2,FALSE,TRUE,FALSE,13
140005706,5707,111.111.11.5717,44092,1-1000005706,3,FALSE,TRUE,FALSE,84
140005707,5708,111.111.11.5718,44092,1-1000005707,None,TRUE,TRUE,TRUE,26
140005708,5709,111.111.11.5719,44092,1-1000005708,None,FALSE,FALSE,FALSE,52
140005709,5710,111.111.11.5720,44092,1-1000005709,1,FALSE,FALSE,TRUE,75
140005710,5711,111.111.11.5721,44092,1-1000005710,None,TRUE,FALSE,TRUE,65
140005711,5712,111.111.11.5722,44092,1-1000005711,2,TRUE,TRUE,FALSE,38
140005712,5713,111.111.11.5723,44092,1-1000005712,None,TRUE,TRUE,TRUE,37
140005713,5714,111.111.11.5724,44092,1-1000005713,None,TRUE,TRUE,FALSE,26
140005714,5715,111.111.11.5725,44092,1-1000005714,None,TRUE,FALSE,TRUE,68
140005715,5716,111.111.11.5726,44092,1-1000005715,2,FALSE,TRUE,TRUE,38
140005716,5717,111.111.11.5727,44092,1-1000005716,3,TRUE,FALSE,FALSE,84
140005717,5718,111.111.11.5728,44092,1-1000005717,None,FALSE,FALSE,FALSE,58
140005718,5719,111.111.11.5729,44092,1-1000005718,2,TRUE,FALSE,FALSE,99
140005719,5720,111.111.11.5730,44092,1-1000005719,1,FALSE,TRUE,FALSE,79
140005720,5721,111.111.11.5731,44092,1-1000005720,3,TRUE,TRUE,TRUE,19
140005721,5722,111.111.11.5732,44092,1-1000005721,None,FALSE,FALSE,TRUE,81
140005722,5723,111.111.11.5733,44092,1-1000005722,1,TRUE,FALSE,TRUE,12
140005723,5724,111.111.11.5734,44092,1-1000005723,1,FALSE,TRUE,TRUE,41
140005724,5725,111.111.11.5735,44092,1-1000005724,2,FALSE,FALSE,FALSE,3
140005725,5726,111.111.11.5736,44092,1-1000005725,None,FALSE,FALSE,FALSE,45
140005726,5727,111.111.11.5737,44092,1-1000005726,4+,TRUE,TRUE,FALSE,80
140005727,5728,111.111.11.5738,44092,1-1000005727,3,TRUE,TRUE,TRUE,55
140005728,5729,111.111.11.5739,44092,1-1000005728,1,TRUE,TRUE,TRUE,24
140005729,5730,111.111.11.5740,44092,1-1000005729,2,FALSE,FALSE,TRUE,91
140005730,5731,111.111.11.5741,44092,1-1000005730,2,TRUE,TRUE,TRUE,27
140005731,5732,111.111.11.5742,44092,1-1000005731,3,TRUE,FALSE,FALSE,3
140005732,5733,111.111.11.5743,44092,1-1000005732,2,TRUE,TRUE,TRUE,70
140005733,5734,111.111.11.5744,44092,1-1000005733,3,TRUE,TRUE,FALSE,84
140005734,5735,111.111.11.5745,44092,1-1000005734,None,TRUE,TRUE,FALSE,54
140005735,5736,111.111.11.5746,44092,1-1000005735,2,FALSE,TRUE,TRUE,92
140005736,5737,111.111.11.5747,44092,1-1000005736,1,TRUE,FALSE,FALSE,26
140005737,5738,111.111.11.5748,44092,1-1000005737,2,TRUE,FALSE,FALSE,28
140005738,5739,111.111.11.5749,44092,1-1000005738,1,FALSE,TRUE,TRUE,5
140005739,5740,111.111.11.5750,44092,1-1000005739,1,TRUE,TRUE,FALSE,26
140005740,5741,111.111.11.5751,44092,1-1000005740,3,FALSE,TRUE,FALSE,42
140005741,5742,111.111.11.5752,44092,1-1000005741,3,TRUE,TRUE,TRUE,83
140005742,5743,111.111.11.5753,44092,1-1000005742,1,TRUE,FALSE,TRUE,70
140005743,5744,111.111.11.5754,44092,1-1000005743,1,TRUE,TRUE,FALSE,53
140005744,5745,111.111.11.5755,44092,1-1000005744,None,FALSE,TRUE,FALSE,26
140005745,5746,111.111.11.5756,44092,1-1000005745,4+,TRUE,TRUE,FALSE,54
140005746,5747,111.111.11.5757,44092,1-1000005746,1,TRUE,TRUE,FALSE,7
140005747,5748,111.111.11.5758,44092,1-1000005747,2,TRUE,FALSE,FALSE,86
140005748,5749,111.111.11.5759,44092,1-1000005748,None,TRUE,FALSE,TRUE,17
140005749,5750,111.111.11.5760,44092,1-1000005749,3,TRUE,FALSE,FALSE,31
140005750,5751,111.111.11.5761,44092,1-1000005750,2,TRUE,TRUE,TRUE,46
140005751,5752,111.111.11.5762,44092,1-1000005751,None,FALSE,FALSE,TRUE,90
140005752,5753,111.111.11.5763,44092,1-1000005752,None,TRUE,TRUE,TRUE,35
140005753,5754,111.111.11.5764,44092,1-1000005753,1,FALSE,FALSE,FALSE,15
140005754,5755,111.111.11.5765,44092,1-1000005754,1,FALSE,FALSE,FALSE,89
140005755,5756,111.111.11.5766,44092,1-1000005755,1,FALSE,FALSE,FALSE,63
140005756,5757,111.111.11.5767,44092,1-1000005756,2,TRUE,FALSE,FALSE,59
140005757,5758,111.111.11.5768,44092,1-1000005757,1,TRUE,FALSE,TRUE,85
140005758,5759,111.111.11.5769,44092,1-1000005758,3,FALSE,FALSE,FALSE,23
140005759,5760,111.111.11.5770,44092,1-1000005759,2,FALSE,TRUE,TRUE,87
140005760,5761,111.111.11.5771,44092,1-1000005760,4+,TRUE,FALSE,TRUE,21
140005761,5762,111.111.11.5772,44092,1-1000005761,4+,FALSE,TRUE,FALSE,78
140005762,5763,111.111.11.5773,44092,1-1000005762,2,TRUE,FALSE,FALSE,52
140005763,5764,111.111.11.5774,44092,1-1000005763,2,TRUE,FALSE,TRUE,20
140005764,5765,111.111.11.5775,44092,1-1000005764,4+,FALSE,TRUE,TRUE,99
140005765,5766,111.111.11.5776,44092,1-1000005765,4+,FALSE,FALSE,TRUE,70
140005766,5767,111.111.11.5777,44092,1-1000005766,None,FALSE,FALSE,TRUE,69
140005767,5768,111.111.11.5778,44092,1-1000005767,4+,TRUE,TRUE,TRUE,55
140005768,5769,111.111.11.5779,44092,1-1000005768,3,FALSE,TRUE,TRUE,12
140005769,5770,111.111.11.5780,44092,1-1000005769,2,FALSE,TRUE,FALSE,60
140005770,5771,111.111.11.5781,44092,1-1000005770,None,TRUE,TRUE,FALSE,69
140005771,5772,111.111.11.5782,44092,1-1000005771,1,FALSE,TRUE,FALSE,28
140005772,5773,111.111.11.5783,44092,1-1000005772,1,FALSE,TRUE,TRUE,81
140005773,5774,111.111.11.5784,44092,1-1000005773,4+,FALSE,TRUE,TRUE,62
140005774,5775,111.111.11.5785,44092,1-1000005774,2,TRUE,FALSE,TRUE,57
140005775,5776,111.111.11.5786,44092,1-1000005775,4+,FALSE,TRUE,FALSE,80
140005776,5777,111.111.11.5787,44092,1-1000005776,3,FALSE,FALSE,FALSE,5
140005777,5778,111.111.11.5788,44092,1-1000005777,2,TRUE,FALSE,TRUE,2
140005778,5779,111.111.11.5789,44092,1-1000005778,1,TRUE,FALSE,TRUE,24
140005779,5780,111.111.11.5790,44092,1-1000005779,None,FALSE,FALSE,FALSE,66
140005780,5781,111.111.11.5791,44092,1-1000005780,2,TRUE,FALSE,FALSE,1
140005781,5782,111.111.11.5792,44092,1-1000005781,3,FALSE,FALSE,FALSE,88
140005782,5783,111.111.11.5793,44092,1-1000005782,4+,FALSE,TRUE,TRUE,11
140005783,5784,111.111.11.5794,44092,1-1000005783,1,TRUE,TRUE,FALSE,55
140005784,5785,111.111.11.5795,44092,1-1000005784,None,FALSE,TRUE,FALSE,6
140005785,5786,111.111.11.5796,44092,1-1000005785,4+,TRUE,FALSE,TRUE,42
140005786,5787,111.111.11.5797,44092,1-1000005786,3,FALSE,TRUE,FALSE,69
140005787,5788,111.111.11.5798,44092,1-1000005787,4+,TRUE,FALSE,TRUE,63
140005788,5789,111.111.11.5799,44092,1-1000005788,4+,TRUE,FALSE,FALSE,46
140005789,5790,111.111.11.5800,44092,1-1000005789,1,FALSE,FALSE,TRUE,62
140005790,5791,111.111.11.5801,44092,1-1000005790,None,TRUE,FALSE,FALSE,86
140005791,5792,111.111.11.5802,44092,1-1000005791,1,FALSE,TRUE,TRUE,65
140005792,5793,111.111.11.5803,44092,1-1000005792,4+,FALSE,TRUE,FALSE,58
140005793,5794,111.111.11.5804,44092,1-1000005793,1,TRUE,FALSE,FALSE,27
140005794,5795,111.111.11.5805,44092,1-1000005794,2,TRUE,TRUE,TRUE,97
140005795,5796,111.111.11.5806,44092,1-1000005795,1,TRUE,TRUE,FALSE,82
140005796,5797,111.111.11.5807,44092,1-1000005796,3,FALSE,TRUE,TRUE,20
140005797,5798,111.111.11.5808,44092,1-1000005797,1,FALSE,FALSE,TRUE,37
140005798,5799,111.111.11.5809,44092,1-1000005798,3,FALSE,FALSE,FALSE,33
140005799,5800,111.111.11.5810,44092,1-1000005799,4+,FALSE,FALSE,FALSE,95
140005800,5801,111.111.11.5811,44092,1-1000005800,None,FALSE,TRUE,TRUE,66
140005801,5802,111.111.11.5812,44092,1-1000005801,3,TRUE,TRUE,FALSE,29
140005802,5803,111.111.11.5813,44092,1-1000005802,4+,FALSE,FALSE,TRUE,32
140005803,5804,111.111.11.5814,44092,1-1000005803,4+,TRUE,FALSE,TRUE,14
140005804,5805,111.111.11.5815,44092,1-1000005804,None,FALSE,TRUE,TRUE,23
140005805,5806,111.111.11.5816,44092,1-1000005805,None,FALSE,FALSE,FALSE,60
140005806,5807,111.111.11.5817,44092,1-1000005806,2,FALSE,FALSE,FALSE,42
140005807,5808,111.111.11.5818,44092,1-1000005807,3,TRUE,TRUE,TRUE,74
140005808,5809,111.111.11.5819,44092,1-1000005808,1,FALSE,TRUE,TRUE,97
140005809,5810,111.111.11.5820,44092,1-1000005809,4+,FALSE,FALSE,TRUE,77
140005810,5811,111.111.11.5821,44092,1-1000005810,2,FALSE,TRUE,TRUE,37
140005811,5812,111.111.11.5822,44092,1-1000005811,2,TRUE,FALSE,TRUE,0
140005812,5813,111.111.11.5823,44092,1-1000005812,2,TRUE,TRUE,TRUE,14
140005813,5814,111.111.11.5824,44092,1-1000005813,4+,FALSE,TRUE,FALSE,54
140005814,5815,111.111.11.5825,44092,1-1000005814,None,TRUE,TRUE,FALSE,96
140005815,5816,111.111.11.5826,44092,1-1000005815,3,FALSE,TRUE,TRUE,65
140005816,5817,111.111.11.5827,44092,1-1000005816,1,TRUE,TRUE,FALSE,63
140005817,5818,111.111.11.5828,44092,1-1000005817,2,FALSE,FALSE,FALSE,35
140005818,5819,111.111.11.5829,44092,1-1000005818,2,FALSE,TRUE,FALSE,46
140005819,5820,111.111.11.5830,44092,1-1000005819,None,FALSE,TRUE,FALSE,5
140005820,5821,111.111.11.5831,44092,1-1000005820,4+,FALSE,TRUE,TRUE,61
140005821,5822,111.111.11.5832,44092,1-1000005821,4+,TRUE,FALSE,FALSE,52
140005822,5823,111.111.11.5833,44092,1-1000005822,1,FALSE,FALSE,TRUE,47
140005823,5824,111.111.11.5834,44092,1-1000005823,3,FALSE,TRUE,TRUE,47
140005824,5825,111.111.11.5835,44092,1-1000005824,4+,FALSE,FALSE,FALSE,22
140005825,5826,111.111.11.5836,44092,1-1000005825,2,FALSE,FALSE,FALSE,57
140005826,5827,111.111.11.5837,44092,1-1000005826,None,TRUE,FALSE,FALSE,34
140005827,5828,111.111.11.5838,44092,1-1000005827,2,FALSE,FALSE,TRUE,25
