UserID,UserNo,IP Address,Date Ended,Q1.1. CQC number,Q7.1. Not enough tablet devices for staff to use for this purpose,"Q7.2. Our tablet devices are not good enough (ie they're too old / slow / do not have the right features)",Q7.3. Our tablets are reserved for - or locked down to - other things and cannot be used for remote consultations,(CQC)_Care home beds,(survey)_Q4.1. Current number of devices,Flag 1,Flag 2,Flag 3,Flag 4,Flag 5,Flag 6,Priority,Number of iPads
140006046,6047,111.111.11.6057,44092,1-1000006046,FALSE,FALSE,FALSE,11,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006047,6048,111.111.11.6058,44092,1-1000006047,FALSE,TRUE,TRUE,94,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006048,6049,111.111.11.6059,44092,1-1000006048,TRUE,FALSE,TRUE,51,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006049,6050,111.111.11.6060,44092,1-1000006049,TRUE,TRUE,FALSE,19,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006050,6051,111.111.11.6061,44092,1-1000006050,FALSE,TRUE,FALSE,49,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006051,6052,111.111.11.6062,44092,1-1000006051,TRUE,FALSE,TRUE,18,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006052,6053,111.111.11.6063,44092,1-1000006052,TRUE,TRUE,TRUE,41,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006053,6054,111.111.11.6064,44092,1-1000006053,TRUE,FALSE,FALSE,21,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140006054,6055,111.111.11.6065,44092,1-1000006054,FALSE,FALSE,FALSE,74,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006055,6056,111.111.11.6066,44092,1-1000006055,TRUE,FALSE,FALSE,78,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006056,6057,111.111.11.6067,44092,1-1000006056,FALSE,FALSE,TRUE,3,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006057,6058,111.111.11.6068,44092,1-1000006057,TRUE,TRUE,TRUE,34,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140006058,6059,111.111.11.6069,44092,1-1000006058,FALSE,TRUE,TRUE,52,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006059,6060,111.111.11.6070,44092,1-1000006059,TRUE,TRUE,TRUE,71,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006060,6061,111.111.11.6071,44092,1-1000006060,FALSE,FALSE,TRUE,29,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006061,6062,111.111.11.6072,44092,1-1000006061,FALSE,TRUE,TRUE,13,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006062,6063,111.111.11.6073,44092,1-1000006062,FALSE,FALSE,FALSE,43,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006063,6064,111.111.11.6074,44092,1-1000006063,TRUE,FALSE,TRUE,28,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140006064,6065,111.111.11.6075,44092,1-1000006064,FALSE,FALSE,TRUE,53,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006065,6066,111.111.11.6076,44092,1-1000006065,TRUE,FALSE,TRUE,78,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006066,6067,111.111.11.6077,44092,1-1000006066,FALSE,FALSE,TRUE,24,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140006067,6068,111.111.11.6078,44092,1-1000006067,TRUE,TRUE,FALSE,32,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006068,6069,111.111.11.6079,44092,1-1000006068,FALSE,FALSE,TRUE,61,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006069,6070,111.111.11.6080,44092,1-1000006069,FALSE,TRUE,TRUE,91,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006070,6071,111.111.11.6081,44092,1-1000006070,TRUE,FALSE,TRUE,66,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006071,6072,111.111.11.6082,44092,1-1000006071,FALSE,FALSE,FALSE,76,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006072,6073,111.111.11.6083,44092,1-1000006072,FALSE,TRUE,TRUE,45,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006073,6074,111.111.11.6084,44092,1-1000006073,FALSE,FALSE,FALSE,48,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006074,6075,111.111.11.6085,44092,1-1000006074,FALSE,FALSE,FALSE,76,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006075,6076,111.111.11.6086,44092,1-1000006075,TRUE,FALSE,TRUE,31,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006076,6077,111.111.11.6087,44092,1-1000006076,TRUE,FALSE,TRUE,88,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006077,6078,111.111.11.6088,44092,1-1000006077,FALSE,TRUE,FALSE,78,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006078,6079,111.111.11.6089,44092,1-1000006078,FALSE,FALSE,FALSE,81,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006079,6080,111.111.11.6090,44092,1-1000006079,TRUE,FALSE,TRUE,69,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006080,6081,111.111.11.6091,44092,1-1000006080,FALSE,TRUE,TRUE,28,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006081,6082,111.111.11.6092,44092,1-1000006081,TRUE,FALSE,FALSE,57,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006082,6083,111.111.11.6093,44092,1-1000006082,TRUE,FALSE,FALSE,49,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006083,6084,111.111.11.6094,44092,1-1000006083,TRUE,TRUE,FALSE,19,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140006084,6085,111.111.11.6095,44092,1-1000006084,FALSE,TRUE,FALSE,57,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006085,6086,111.111.11.6096,44092,1-1000006085,TRUE,TRUE,FALSE,53,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006086,6087,111.111.11.6097,44092,1-1000006086,FALSE,FALSE,FALSE,83,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006087,6088,111.111.11.6098,44092,1-1000006087,TRUE,TRUE,FALSE,35,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006088,6089,111.111.11.6099,44092,1-1000006088,FALSE,TRUE,TRUE,20,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006089,6090,111.111.11.6100,44092,1-1000006089,FALSE,FALSE,FALSE,100,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006090,6091,111.111.11.6101,44092,1-1000006090,TRUE,TRUE,TRUE,91,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006091,6092,111.111.11.6102,44092,1-1000006091,TRUE,TRUE,TRUE,36,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006092,6093,111.111.11.6103,44092,1-1000006092,TRUE,TRUE,FALSE,25,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006093,6094,111.111.11.6104,44092,1-1000006093,FALSE,TRUE,FALSE,35,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006094,6095,111.111.11.6105,44092,1-1000006094,FALSE,TRUE,TRUE,87,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006095,6096,111.111.11.6106,44092,1-1000006095,FALSE,TRUE,TRUE,69,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006096,6097,111.111.11.6107,44092,1-1000006096,TRUE,FALSE,TRUE,47,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006097,6098,111.111.11.6108,44092,1-1000006097,TRUE,FALSE,FALSE,80,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006098,6099,111.111.11.6109,44092,1-1000006098,FALSE,FALSE,FALSE,92,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006099,6100,111.111.11.6110,44092,1-1000006099,TRUE,TRUE,TRUE,37,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006100,6101,111.111.11.6111,44092,1-1000006100,FALSE,FALSE,FALSE,44,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006101,6102,111.111.11.6112,44092,1-1000006101,TRUE,TRUE,FALSE,79,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006102,6103,111.111.11.6113,44092,1-1000006102,TRUE,FALSE,FALSE,36,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006103,6104,111.111.11.6114,44092,1-1000006103,FALSE,TRUE,FALSE,56,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006104,6105,111.111.11.6115,44092,1-1000006104,TRUE,TRUE,FALSE,82,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006105,6106,111.111.11.6116,44092,1-1000006105,FALSE,FALSE,FALSE,36,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006106,6107,111.111.11.6117,44092,1-1000006106,TRUE,FALSE,TRUE,8,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006107,6108,111.111.11.6118,44092,1-1000006107,TRUE,TRUE,FALSE,6,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006108,6109,111.111.11.6119,44092,1-1000006108,FALSE,FALSE,TRUE,6,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006109,6110,111.111.11.6120,44092,1-1000006109,FALSE,TRUE,FALSE,4,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006110,6111,111.111.11.6121,44092,1-1000006110,TRUE,TRUE,FALSE,52,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006111,6112,111.111.11.6122,44092,1-1000006111,TRUE,TRUE,FALSE,43,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006112,6113,111.111.11.6123,44092,1-1000006112,TRUE,FALSE,FALSE,91,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006113,6114,111.111.11.6124,44092,1-1000006113,TRUE,TRUE,FALSE,58,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006114,6115,111.111.11.6125,44092,1-1000006114,FALSE,FALSE,FALSE,93,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006115,6116,111.111.11.6126,44092,1-1000006115,TRUE,TRUE,FALSE,80,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006116,6117,111.111.11.6127,44092,1-1000006116,TRUE,TRUE,TRUE,99,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006117,6118,111.111.11.6128,44092,1-1000006117,TRUE,TRUE,FALSE,82,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006118,6119,111.111.11.6129,44092,1-1000006118,FALSE,TRUE,TRUE,5,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006119,6120,111.111.11.6130,44092,1-1000006119,TRUE,TRUE,TRUE,34,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006120,6121,111.111.11.6131,44092,1-1000006120,FALSE,TRUE,FALSE,91,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006121,6122,111.111.11.6132,44092,1-1000006121,TRUE,TRUE,TRUE,52,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006122,6123,111.111.11.6133,44092,1-1000006122,FALSE,FALSE,TRUE,47,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006123,6124,111.111.11.6134,44092,1-1000006123,FALSE,TRUE,FALSE,15,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140006124,6125,111.111.11.6135,44092,1-1000006124,FALSE,TRUE,FALSE,71,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006125,6126,111.111.11.6136,44092,1-1000006125,TRUE,FALSE,FALSE,95,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006126,6127,111.111.11.6137,44092,1-1000006126,FALSE,FALSE,FALSE,96,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006127,6128,111.111.11.6138,44092,1-1000006127,FALSE,FALSE,FALSE,93,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006128,6129,111.111.11.6139,44092,1-1000006128,FALSE,FALSE,FALSE,15,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006129,6130,111.111.11.6140,44092,1-1000006129,FALSE,TRUE,TRUE,19,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140006130,6131,111.111.11.6141,44092,1-1000006130,TRUE,TRUE,FALSE,25,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006131,6132,111.111.11.6142,44092,1-1000006131,FALSE,TRUE,TRUE,80,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006132,6133,111.111.11.6143,44092,1-1000006132,FALSE,FALSE,TRUE,66,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006133,6134,111.111.11.6144,44092,1-1000006133,FALSE,TRUE,FALSE,82,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006134,6135,111.111.11.6145,44092,1-1000006134,TRUE,TRUE,FALSE,79,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006135,6136,111.111.11.6146,44092,1-1000006135,TRUE,FALSE,FALSE,23,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006136,6137,111.111.11.6147,44092,1-1000006136,TRUE,TRUE,FALSE,19,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140006137,6138,111.111.11.6148,44092,1-1000006137,FALSE,TRUE,TRUE,55,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006138,6139,111.111.11.6149,44092,1-1000006138,FALSE,TRUE,FALSE,65,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006139,6140,111.111.11.6150,44092,1-1000006139,FALSE,FALSE,TRUE,45,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006140,6141,111.111.11.6151,44092,1-1000006140,FALSE,TRUE,FALSE,64,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006141,6142,111.111.11.6152,44092,1-1000006141,TRUE,TRUE,FALSE,83,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006142,6143,111.111.11.6153,44092,1-1000006142,FALSE,TRUE,FALSE,80,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140006143,6144,111.111.11.6154,44092,1-1000006143,FALSE,TRUE,TRUE,55,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140006144,6145,111.111.11.6155,44092,1-1000006144,FALSE,FALSE,TRUE,59,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006145,6146,111.111.11.6156,44092,1-1000006145,FALSE,TRUE,FALSE,9,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006146,6147,111.111.11.6157,44092,1-1000006146,TRUE,FALSE,TRUE,60,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006147,6148,111.111.11.6158,44092,1-1000006147,TRUE,FALSE,FALSE,41,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006148,6149,111.111.11.6159,44092,1-1000006148,FALSE,FALSE,FALSE,90,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006149,6150,111.111.11.6160,44092,1-1000006149,FALSE,TRUE,FALSE,49,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006150,6151,111.111.11.6161,44092,1-1000006150,FALSE,FALSE,FALSE,45,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006151,6152,111.111.11.6162,44092,1-1000006151,TRUE,TRUE,FALSE,96,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006152,6153,111.111.11.6163,44092,1-1000006152,TRUE,TRUE,FALSE,57,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140006153,6154,111.111.11.6164,44092,1-1000006153,FALSE,TRUE,FALSE,36,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140006154,6155,111.111.11.6165,44092,1-1000006154,TRUE,FALSE,FALSE,49,0,More than 40 Residents,No current devices,,,,,Priority One,2
140006155,6156,111.111.11.6166,44092,1-1000006155,FALSE,TRUE,FALSE,33,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
